aaron.burr,2019-02-11 17:51:30.000,2019-02-11 17:51:56.000,26
aaron.burr,2019-02-11 17:51:56.000,2019-02-11 17:52:43.000,47
aaron.burr,2019-02-11 17:53:19.000,2019-02-11 17:54:21.000,62
aaron.burr,2019-02-11 17:54:21.000,2019-02-11 17:54:39.000,18
aaron.burr,2019-02-11 17:55:14.000,2019-02-11 17:55:38.000,24
aaron.burr,2019-02-11 17:55:38.000,2019-02-11 17:55:55.000,17
aaron.burr,2019-02-11 17:56:25.000,2019-02-11 17:56:44.000,19
aaron.burr,2019-02-11 17:56:44.000,2019-02-11 17:56:52.000,8
aaron.burr,2019-02-11 17:58:39.000,2019-02-11 18:06:35.000,476
aaron.burr,2019-02-11 18:58:29.000,2019-02-11 18:58:36.000,7
aaron.burr,2019-02-11 18:59:00.000,2019-02-11 18:59:08.000,8
aaron.burr,2019-02-11 18:59:08.000,2019-02-11 19:00:05.000,57
aaron.burr,2019-02-11 19:00:05.000,2019-02-11 19:00:09.000,4
aaron.burr,2019-02-11 19:00:27.000,2019-02-11 19:00:47.000,20
aaron.burr,2019-02-11 19:00:47.000,2019-02-11 19:01:29.000,42
aaron.burr,2019-02-11 19:03:32.000,2019-02-11 19:03:35.000,3
aaron.burr,2019-02-11 19:03:35.000,2019-02-11 19:05:47.000,132
aaron.burr,2019-02-11 19:05:47.000,2019-02-11 19:05:50.000,3
aaron.burr,2019-02-11 19:05:50.000,2019-02-11 19:05:57.000,7
aaron.burr,2019-02-11 19:05:57.000,2019-02-11 19:06:09.000,12
aaron.burr,2019-02-11 19:06:09.000,2019-02-11 19:06:13.000,4
aaron.burr,2019-02-11 19:06:13.000,2019-02-11 19:06:24.000,11
aaron.burr,2019-02-11 19:06:24.000,2019-02-11 19:06:35.000,11
aaron.burr,2019-02-11 19:06:35.000,2019-02-11 19:06:42.000,7
aaron.burr,2019-02-11 19:06:42.000,2019-02-11 19:06:52.000,10
aaron.burr,2019-02-11 19:06:52.000,2019-02-11 19:07:02.000,10
aaron.burr,2019-02-12 15:31:31.000,2019-02-12 15:31:45.000,14
aaron.burr,2019-02-12 15:31:45.000,2019-02-12 15:34:15.000,150
aaron.burr,2019-02-12 15:34:15.000,2019-02-12 15:34:18.000,3
aaron.burr,2019-02-12 15:39:59.000,2019-02-12 15:40:06.000,7
aaron.burr,2019-02-12 15:40:06.000,2019-02-12 15:40:13.000,7
aaron.burr,2019-02-12 15:40:13.000,2019-02-12 15:40:23.000,10
aaron.burr,2019-02-12 15:40:23.000,2019-02-12 15:40:41.000,18
aaron.burr,2019-02-12 15:41:18.000,2019-02-12 15:41:22.000,4
aaron.burr,2019-02-12 15:41:22.000,2019-02-12 15:41:25.000,3
aaron.burr,2019-02-12 15:41:25.000,2019-02-12 15:41:29.000,4
aaron.burr,2019-02-12 15:43:52.000,2019-02-12 15:43:56.000,4
aaron.burr,2019-02-12 15:43:56.000,2019-02-12 15:44:08.000,12
aaron.burr,2019-02-12 15:44:08.000,2019-02-12 15:44:23.000,15
aaron.burr,2019-02-12 15:44:35.000,2019-02-12 15:46:35.000,120
aaron.burr,2019-02-12 15:46:35.000,2019-02-12 15:47:21.000,46
aaron.burr,2019-02-12 15:47:21.000,2019-02-12 15:47:38.000,17
aaron.burr,2019-02-12 15:47:38.000,2019-02-12 15:47:46.000,8
aaron.burr,2019-02-12 15:47:46.000,2019-02-12 15:48:07.000,21
aaron.burr,2019-02-12 15:48:07.000,2019-02-12 15:48:12.000,5
aaron.burr,2019-02-12 15:48:12.000,2019-02-12 15:48:20.000,8
aaron.burr,2019-02-12 15:48:20.000,2019-02-12 15:48:42.000,22
aaron.burr,2019-02-12 15:48:42.000,2019-02-12 15:49:02.000,20
aaron.burr,2019-02-12 15:49:02.000,2019-02-12 15:49:06.000,4
aaron.burr,2019-02-12 15:49:06.000,2019-02-12 15:49:27.000,21
aaron.burr,2019-02-12 15:49:27.000,2019-02-12 15:49:34.000,7
aaron.burr,2019-02-12 15:49:34.000,2019-02-12 15:50:12.000,38
aaron.burr,2019-02-12 15:50:12.000,2019-02-12 15:50:17.000,5
aaron.burr,2019-02-12 15:50:17.000,2019-02-12 15:50:44.000,27
aaron.burr,2019-02-12 15:50:44.000,2019-02-12 15:50:48.000,4
aaron.burr,2019-02-12 15:50:48.000,2019-02-12 15:50:58.000,10
aaron.burr,2019-02-12 15:50:58.000,2019-02-12 15:51:10.000,12
aaron.burr,2019-02-12 15:51:10.000,2019-02-12 15:51:27.000,17
aaron.burr,2019-02-12 15:51:27.000,2019-02-12 15:51:30.000,3
aaron.burr,2019-02-12 15:51:30.000,2019-02-12 15:52:17.000,47
aaron.burr,2019-02-12 15:52:32.000,2019-02-12 15:53:02.000,30
aaron.burr,2019-02-12 15:53:02.000,2019-02-12 15:53:06.000,4
aaron.burr,2019-02-12 15:53:10.000,2019-02-12 15:53:15.000,5
aaron.burr,2019-02-12 15:53:15.000,2019-02-12 15:54:26.000,71
aaron.burr,2019-02-12 15:54:26.000,2019-02-12 15:54:33.000,7
aaron.burr,2019-02-12 15:54:33.000,2019-02-12 15:54:56.000,23
aaron.burr,2019-02-12 15:54:56.000,2019-02-12 15:55:00.000,4
aaron.burr,2019-02-12 15:55:20.000,2019-02-12 15:55:24.000,4
aaron.burr,2019-02-12 15:55:24.000,2019-02-12 15:55:34.000,10
aaron.burr,2019-02-12 15:55:34.000,2019-02-12 15:55:55.000,21
aaron.burr,2019-02-12 15:55:55.000,2019-02-12 15:55:59.000,4
aaron.burr,2019-02-12 15:55:59.000,2019-02-12 15:56:04.000,5
aaron.burr,2019-02-12 15:56:04.000,2019-02-12 15:56:11.000,7
aaron.burr,2019-02-12 15:56:11.000,2019-02-12 15:56:15.000,4
aaron.burr,2019-02-14 17:46:51.000,2019-02-14 17:46:55.000,4
aaron.burr,2019-02-14 17:46:55.000,2019-02-14 17:47:43.000,48
aaron.burr,2019-02-14 17:47:43.000,2019-02-14 17:47:58.000,15
aaron.burr,2019-02-14 17:47:58.000,2019-02-14 17:48:02.000,4
aaron.burr,2019-02-14 17:48:02.000,2019-02-14 17:48:19.000,17
aaron.burr,2019-02-14 17:48:37.000,2019-02-14 17:48:48.000,11
aaron.burr,2019-02-14 17:48:48.000,2019-02-14 17:48:59.000,11
aaron.burr,2019-02-14 17:48:59.000,2019-02-14 17:49:11.000,12
aaron.burr,2019-02-14 17:49:11.000,2019-02-14 17:49:19.000,8
aaron.burr,2019-02-14 17:49:19.000,2019-02-14 17:49:41.000,22
aaron.burr,2019-02-14 17:50:50.000,2019-02-14 17:51:10.000,20
aaron.burr,2019-02-14 17:53:54.000,2019-02-14 17:54:08.000,14
aaron.burr,2019-02-14 17:54:08.000,2019-02-14 17:54:51.000,43
aaron.burr,2019-02-14 17:54:51.000,2019-02-14 17:56:14.000,83
aaron.burr,2019-02-14 17:59:26.000,2019-02-14 17:59:33.000,7
aaron.burr,2019-02-14 17:59:33.000,2019-02-14 18:00:02.000,29
aaron.burr,2019-02-14 18:00:02.000,2019-02-14 18:00:14.000,12
aaron.burr,2019-02-14 18:01:53.000,2019-02-14 18:02:00.000,7
aaron.burr,2019-02-14 18:03:29.000,2019-02-14 18:03:44.000,15
aaron.burr,2019-02-14 18:03:44.000,2019-02-14 18:03:54.000,10
aaron.burr,2019-02-14 18:03:54.000,2019-02-14 18:04:03.000,9
aaron.burr,2019-02-14 18:04:03.000,2019-02-14 18:04:13.000,10
aaron.burr,2019-02-14 18:04:13.000,2019-02-14 18:04:24.000,11
aaron.burr,2019-02-14 18:12:06.000,2019-02-14 18:12:09.000,3
aaron.burr,2019-02-14 18:12:47.000,2019-02-14 18:12:54.000,7
aaron.burr,2019-02-14 18:14:04.000,2019-02-14 18:14:10.000,6
aaron.burr,2019-02-14 18:15:10.000,2019-02-14 18:15:14.000,4
aaron.burr,2019-02-14 18:15:14.000,2019-02-14 18:15:28.000,14
aaron.burr,2019-02-14 18:15:28.000,2019-02-14 18:15:39.000,11
aaron.burr,2019-02-14 18:16:03.000,2019-02-14 18:16:14.000,11
aaron.burr,2019-02-14 18:16:14.000,2019-02-14 18:16:49.000,35
aaron.burr,2019-02-14 18:17:08.000,2019-02-14 18:17:12.000,4
aaron.burr,2019-02-14 18:17:12.000,2019-02-14 18:17:19.000,7
aaron.burr,2019-02-14 18:17:19.000,2019-02-14 18:17:40.000,21
aaron.burr,2019-02-14 18:17:40.000,2019-02-14 18:17:59.000,19
aaron.burr,2019-02-14 18:20:55.000,2019-02-14 18:20:59.000,4
aaron.burr,2019-02-14 18:20:59.000,2019-02-14 18:21:32.000,33
aaron.burr,2019-02-14 18:21:32.000,2019-02-14 18:21:36.000,4
aaron.burr,2019-02-14 18:21:36.000,2019-02-14 18:21:39.000,3
aaron.burr,2019-02-14 18:22:00.000,2019-02-14 18:22:23.000,23
aaron.burr,2019-02-14 18:22:23.000,2019-02-14 18:22:55.000,32
aaron.burr,2019-02-14 18:25:00.000,2019-02-14 18:25:40.000,40
aaron.burr,2019-02-14 18:26:49.000,2019-02-14 18:26:53.000,4
aaron.burr,2019-02-14 18:26:53.000,2019-02-14 18:27:19.000,26
aaron.burr,2019-02-14 18:27:19.000,2019-02-14 18:27:27.000,8
aaron.burr,2019-02-14 18:31:11.000,2019-02-14 18:31:15.000,4
aaron.burr,2019-02-14 18:32:33.000,2019-02-14 18:32:37.000,4
aaron.burr,2019-02-14 18:35:52.000,2019-02-14 18:36:43.000,51
aaron.burr,2019-02-14 18:36:43.000,2019-02-14 18:36:57.000,14
aaron.burr,2019-02-14 18:37:08.000,2019-02-14 18:37:20.000,12
aaron.burr,2019-02-14 18:39:34.000,2019-02-14 18:39:42.000,8
aaron.burr,2019-02-14 18:40:10.000,2019-02-14 18:40:22.000,12
aaron.burr,2019-02-14 18:40:22.000,2019-02-14 18:41:04.000,42
aaron.burr,2019-02-14 18:41:04.000,2019-02-14 18:41:31.000,27
aaron.burr,2019-02-14 18:42:42.000,2019-02-14 18:42:53.000,11
aaron.burr,2019-02-14 18:42:53.000,2019-02-14 18:43:11.000,18
aaron.burr,2019-02-14 18:43:11.000,2019-02-14 18:43:35.000,24
aaron.burr,2019-02-14 18:43:35.000,2019-02-14 18:44:15.000,40
aaron.burr,2019-02-14 18:44:15.000,2019-02-14 18:45:55.000,100
aaron.burr,2019-02-14 18:46:39.000,2019-02-14 18:46:51.000,12
aaron.burr,2019-02-14 18:46:51.000,2019-02-14 18:47:01.000,10
aaron.burr,2019-02-14 18:47:01.000,2019-02-14 18:47:08.000,7
aaron.burr,2019-02-14 18:49:07.000,2019-02-14 18:49:32.000,25
aaron.burr,2019-02-14 18:49:32.000,2019-02-14 18:49:57.000,25
aaron.burr,2019-02-14 18:49:57.000,2019-02-14 18:50:01.000,4
aaron.burr,2019-02-14 18:50:01.000,2019-02-14 18:50:34.000,33
aaron.burr,2019-02-14 18:52:39.000,2019-02-14 18:52:55.000,16
aaron.burr,2019-02-14 18:52:58.000,2019-02-14 18:53:02.000,4
aaron.burr,2019-02-14 18:53:02.000,2019-02-14 18:53:11.000,9
aaron.burr,2019-02-14 18:53:11.000,2019-02-14 18:53:31.000,20
aaron.burr,2019-02-14 18:54:22.000,2019-02-14 18:54:26.000,4
aaron.burr,2019-02-14 18:54:26.000,2019-02-14 18:54:40.000,14
aaron.burr,2019-02-14 18:54:40.000,2019-02-14 18:55:05.000,25
aaron.burr,2019-02-14 18:55:05.000,2019-02-14 18:55:39.000,34
aaron.burr,2019-02-14 18:56:21.000,2019-02-14 18:56:25.000,4
aaron.burr,2019-02-14 18:56:25.000,2019-02-14 18:56:32.000,7
aaron.burr,2019-02-14 18:56:41.000,2019-02-14 18:57:01.000,20
aaron.burr,2019-02-14 18:57:20.000,2019-02-14 18:57:30.000,10
aaron.burr,2019-02-14 18:57:30.000,2019-02-14 18:57:49.000,19
aaron.burr,2019-02-14 18:57:49.000,2019-02-14 18:58:27.000,38
aaron.burr,2019-02-14 18:58:27.000,2019-02-14 18:59:17.000,50
aaron.burr,2019-02-14 18:59:29.000,2019-02-14 18:59:36.000,7
aaron.burr,2019-02-14 19:00:33.000,2019-02-14 19:00:56.000,23
aaron.burr,2019-02-14 19:01:25.000,2019-02-14 19:01:29.000,4
aaron.burr,2019-02-14 19:01:29.000,2019-02-14 19:01:59.000,30
aaron.burr,2019-02-14 19:01:59.000,2019-02-14 19:02:03.000,4
aaron.burr,2019-02-14 19:02:45.000,2019-02-14 19:02:53.000,8
aaron.burr,2019-02-14 19:03:03.000,2019-02-14 19:04:13.000,70
aaron.burr,2019-02-14 19:04:13.000,2019-02-14 19:04:35.000,22
aaron.burr,2019-02-14 19:06:12.000,2019-02-14 19:06:30.000,18
aaron.burr,2019-02-14 19:06:30.000,2019-02-14 19:06:55.000,25
aaron.burr,2019-02-14 19:06:55.000,2019-02-14 19:07:08.000,13
aaron.burr,2019-02-14 19:08:07.000,2019-02-14 19:08:18.000,11
aaron.burr,2019-02-14 19:08:18.000,2019-02-14 19:08:22.000,4
aaron.burr,2019-02-14 19:09:46.000,2019-02-14 19:09:50.000,4
aaron.burr,2019-02-14 19:09:50.000,2019-02-14 19:10:33.000,43
aaron.burr,2019-02-14 19:10:33.000,2019-02-14 19:11:17.000,44
aaron.burr,2019-02-14 19:11:24.000,2019-02-14 19:11:41.000,17
aaron.burr,2019-02-14 19:11:41.000,2019-02-14 19:12:28.000,47
aaron.burr,2019-02-14 19:12:28.000,2019-02-14 19:12:58.000,30
aaron.burr,2019-02-14 19:12:58.000,2019-02-14 19:13:42.000,44
aaron.burr,2019-02-14 19:14:35.000,2019-02-14 19:14:38.000,3
aaron.burr,2019-02-14 19:14:56.000,2019-02-14 19:14:59.000,3
aaron.burr,2019-02-14 19:14:59.000,2019-02-14 19:15:33.000,34
aaron.burr,2019-02-14 19:15:33.000,2019-02-14 19:15:56.000,23
aaron.burr,2019-02-14 19:16:40.000,2019-02-14 19:16:44.000,4
aaron.burr,2019-02-14 19:16:44.000,2019-02-14 19:17:12.000,28
aaron.burr,2019-02-14 19:17:12.000,2019-02-14 19:17:24.000,12
aaron.burr,2019-02-14 19:17:24.000,2019-02-14 19:18:01.000,37
aaron.burr,2019-02-14 19:18:01.000,2019-02-14 19:18:20.000,19
aaron.burr,2019-02-14 19:18:20.000,2019-02-14 19:19:08.000,48
aaron.burr,2019-02-14 19:19:08.000,2019-02-14 19:19:11.000,3
aaron.burr,2019-02-14 19:19:11.000,2019-02-14 19:19:32.000,21
aaron.burr,2019-02-14 19:21:14.000,2019-02-14 19:21:30.000,16
aaron.burr,2019-02-14 19:21:30.000,2019-02-14 19:21:34.000,4
aaron.burr,2019-02-14 19:21:34.000,2019-02-14 19:21:48.000,14
aaron.burr,2019-02-14 19:21:48.000,2019-02-14 19:21:55.000,7
aaron.burr,2019-02-14 19:21:55.000,2019-02-14 19:22:25.000,30
aaron.burr,2019-02-15 17:24:02.000,2019-02-15 17:24:06.000,4
aaron.burr,2019-02-15 17:24:06.000,2019-02-15 17:24:31.000,25
aaron.burr,2019-02-15 17:24:31.000,2019-02-15 17:25:59.000,88
aaron.burr,2019-02-15 17:25:59.000,2019-02-15 17:26:24.000,25
aaron.burr,2019-02-15 17:26:24.000,2019-02-15 17:26:28.000,4
aaron.burr,2019-02-15 17:26:28.000,2019-02-15 17:27:03.000,35
aaron.burr,2019-02-15 17:27:03.000,2019-02-15 17:27:18.000,15
aaron.burr,2019-02-15 17:28:59.000,2019-02-15 17:29:03.000,4
aaron.burr,2019-02-15 17:29:03.000,2019-02-15 17:29:10.000,7
aaron.burr,2019-02-15 17:29:10.000,2019-02-15 17:29:13.000,3
aaron.burr,2019-02-15 17:29:22.000,2019-02-15 17:29:26.000,4
aaron.burr,2019-02-15 17:29:37.000,2019-02-15 17:29:48.000,11
aaron.burr,2019-02-15 17:30:48.000,2019-02-15 17:31:06.000,18
aaron.burr,2019-02-15 17:31:06.000,2019-02-15 17:31:10.000,4
aaron.burr,2019-02-15 17:31:48.000,2019-02-15 17:32:13.000,25
aaron.burr,2019-02-15 17:34:06.000,2019-02-15 17:34:10.000,4
aaron.burr,2019-02-15 17:34:10.000,2019-02-15 17:57:52.000,1422
aaron.burr,2019-02-15 18:22:20.000,2019-02-15 18:22:24.000,4
aaron.burr,2019-02-15 18:23:14.000,2019-02-15 18:23:18.000,4
aaron.burr,2019-02-15 18:23:18.000,2019-02-15 18:25:18.000,120
aaron.burr,2019-02-15 18:25:18.000,2019-02-15 18:26:02.000,44
aaron.burr,2019-02-15 18:26:02.000,2019-02-15 18:26:12.000,10
aaron.burr,2019-02-15 18:26:12.000,2019-02-15 18:26:16.000,4
aaron.burr,2019-02-15 18:47:43.000,2019-02-15 18:48:08.000,25
aaron.burr,2019-02-15 18:49:46.000,2019-02-15 18:50:01.000,15
aaron.burr,2019-02-15 18:51:19.000,2019-02-15 18:51:30.000,11
aaron.burr,2019-02-15 18:52:15.000,2019-02-15 18:52:50.000,35
aaron.burr,2019-02-15 18:52:50.000,2019-02-15 18:52:58.000,8
aaron.burr,2019-02-15 18:52:58.000,2019-02-15 18:53:05.000,7
aaron.burr,2019-02-15 18:53:05.000,2019-02-15 18:53:31.000,26
aaron.burr,2019-02-15 18:54:04.000,2019-02-15 18:54:34.000,30
aaron.burr,2019-02-15 18:54:34.000,2019-02-15 18:54:42.000,8
aaron.burr,2019-02-15 18:54:42.000,2019-02-15 18:54:53.000,11
aaron.burr,2019-02-15 18:54:53.000,2019-02-15 18:56:01.000,68
aaron.burr,2019-02-15 18:56:33.000,2019-02-15 18:56:37.000,4
aaron.burr,2019-02-15 18:56:37.000,2019-02-15 18:56:41.000,4
aaron.burr,2019-02-15 18:56:41.000,2019-02-15 18:57:00.000,19
aaron.burr,2019-02-15 18:57:00.000,2019-02-15 18:57:35.000,35
aaron.burr,2019-02-15 18:57:35.000,2019-02-15 18:57:38.000,3
aaron.burr,2019-02-15 18:57:38.000,2019-02-15 18:57:48.000,10
aaron.burr,2019-02-15 18:57:48.000,2019-02-15 18:59:09.000,81
admiral.ackbar,2019-02-11 18:26:11.000,2019-02-11 18:26:14.000,3
admiral.ackbar,2019-02-11 18:26:21.000,2019-02-11 18:26:52.000,31
admiral.ackbar,2019-02-11 18:26:52.000,2019-02-11 18:26:56.000,4
admiral.ackbar,2019-02-11 18:26:56.000,2019-02-11 18:27:25.000,29
admiral.ackbar,2019-02-11 18:27:25.000,2019-02-11 18:27:57.000,32
admiral.ackbar,2019-02-11 18:29:12.000,2019-02-11 18:30:12.000,60
admiral.ackbar,2019-02-11 18:30:12.000,2019-02-11 18:30:16.000,4
admiral.ackbar,2019-02-11 18:31:15.000,2019-02-11 18:31:58.000,43
admiral.ackbar,2019-02-11 18:31:58.000,2019-02-11 18:32:05.000,7
admiral.ackbar,2019-02-11 18:33:21.000,2019-02-11 18:33:30.000,9
admiral.ackbar,2019-02-11 18:33:30.000,2019-02-11 18:33:34.000,4
admiral.ackbar,2019-02-11 18:33:34.000,2019-02-11 18:33:37.000,3
admiral.ackbar,2019-02-11 18:33:37.000,2019-02-11 18:33:45.000,8
admiral.ackbar,2019-02-11 18:33:45.000,2019-02-11 18:34:08.000,23
admiral.ackbar,2019-02-11 18:34:08.000,2019-02-11 18:34:29.000,21
admiral.ackbar,2019-02-11 18:35:35.000,2019-02-11 18:36:42.000,67
admiral.ackbar,2019-02-11 18:36:42.000,2019-02-11 18:37:28.000,46
admiral.ackbar,2019-02-11 18:38:45.000,2019-02-11 18:39:22.000,37
admiral.ackbar,2019-02-11 18:39:22.000,2019-02-11 18:39:25.000,3
admiral.ackbar,2019-02-11 18:39:25.000,2019-02-11 18:39:49.000,24
admiral.ackbar,2019-02-11 18:39:49.000,2019-02-11 18:40:06.000,17
admiral.ackbar,2019-02-11 18:40:06.000,2019-02-11 18:40:14.000,8
admiral.ackbar,2019-02-11 18:40:14.000,2019-02-11 18:40:46.000,32
admiral.ackbar,2019-02-11 18:41:48.000,2019-02-11 18:43:15.000,87
admiral.ackbar,2019-02-11 18:43:15.000,2019-02-11 18:43:53.000,38
admiral.ackbar,2019-02-11 18:44:08.000,2019-02-11 18:45:04.000,56
admiral.ackbar,2019-02-11 18:45:04.000,2019-02-11 18:46:00.000,56
admiral.ackbar,2019-02-11 18:46:00.000,2019-02-11 18:46:20.000,20
admiral.ackbar,2019-02-11 18:46:20.000,2019-02-11 18:46:43.000,23
admiral.ackbar,2019-02-11 18:46:54.000,2019-02-11 18:47:14.000,20
admiral.ackbar,2019-02-11 18:48:10.000,2019-02-11 18:48:21.000,11
admiral.ackbar,2019-02-11 18:48:21.000,2019-02-11 18:48:43.000,22
admiral.ackbar,2019-02-11 18:48:43.000,2019-02-11 18:49:05.000,22
admiral.ackbar,2019-02-11 18:49:05.000,2019-02-11 18:49:12.000,7
admiral.ackbar,2019-02-11 18:49:12.000,2019-02-11 18:49:28.000,16
admiral.ackbar,2019-02-11 18:50:17.000,2019-02-11 18:50:52.000,35
admiral.ackbar,2019-02-11 18:50:52.000,2019-02-11 18:50:56.000,4
admiral.ackbar,2019-02-11 18:50:56.000,2019-02-11 18:50:59.000,3
admiral.ackbar,2019-02-11 18:50:59.000,2019-02-11 18:51:05.000,6
admiral.ackbar,2019-02-11 18:51:05.000,2019-02-11 18:51:13.000,8
admiral.ackbar,2019-02-11 18:51:13.000,2019-02-11 18:52:07.000,54
admiral.ackbar,2019-02-11 18:53:25.000,2019-02-11 18:53:59.000,34
admiral.ackbar,2019-02-11 18:53:59.000,2019-02-11 18:56:27.000,148
admiral.ackbar,2019-02-11 18:57:29.000,2019-02-11 18:57:33.000,4
admiral.ackbar,2019-02-11 18:57:33.000,2019-02-11 18:58:06.000,33
admiral.ackbar,2019-02-11 18:58:06.000,2019-02-11 18:59:18.000,72
admiral.ackbar,2019-02-11 19:04:53.000,2019-02-11 19:05:19.000,26
admiral.ackbar,2019-02-11 19:05:19.000,2019-02-11 19:05:49.000,30
admiral.ackbar,2019-02-11 19:07:08.000,2019-02-11 19:07:39.000,31
admiral.ackbar,2019-02-11 19:07:39.000,2019-02-11 19:07:47.000,8
admiral.ackbar,2019-02-11 19:12:23.000,2019-02-11 19:12:54.000,31
admiral.ackbar,2019-02-11 19:12:54.000,2019-02-11 19:12:58.000,4
admiral.ackbar,2019-02-11 19:13:43.000,2019-02-11 19:14:49.000,66
admiral.ackbar,2019-02-11 19:15:19.000,2019-02-11 19:16:38.000,79
admiral.ackbar,2019-02-11 19:16:38.000,2019-02-11 19:16:58.000,20
admiral.ackbar,2019-02-11 19:17:47.000,2019-02-11 19:19:13.000,86
admiral.ackbar,2019-02-11 19:19:13.000,2019-02-11 19:19:31.000,18
admiral.ackbar,2019-02-11 19:20:21.000,2019-02-11 19:21:38.000,77
admiral.ackbar,2019-02-11 19:21:38.000,2019-02-11 19:24:38.000,180
admiral.ackbar,2019-02-11 19:25:59.000,2019-02-11 19:26:07.000,8
admiral.ackbar,2019-02-11 19:26:48.000,2019-02-11 19:26:55.000,7
admiral.ackbar,2019-02-11 19:26:55.000,2019-02-11 19:27:00.000,5
admiral.ackbar,2019-02-11 19:27:00.000,2019-02-11 19:27:29.000,29
admiral.ackbar,2019-02-11 19:27:29.000,2019-02-11 19:28:16.000,47
